participant_id,baseline,sc_ped
927,34.77074647462557,36.746746474625574
928,9.323,9.323
929,41.37635623396004,43.25135623396004
930,32.63552566989639,32.98319233656305
932,29.044333333333334,33.26433333333333
933,47.61040999957798,47.61040999957798
934,23.010583554590305,24.945250221256977
935,33.38133333333333,33.38133333333333
936,80.33916666666666,80.33916666666666
937,15.431333333333333,16.110333333333333
938,15.2755,15.5415
939,65.47099999999999,66.262
940,27.227787409796278,27.430787409796274
941,19.57171683279302,20.178383499459688
942,27.748666666666665,29.663666666666664
943,20.556666666666665,21.039666666666665
944,20.342,20.342
945,33.591,35.88466666666667
946,33.028666666666666,33.605000000000004
947,11.391666666666666,11.391666666666666
948,8.969,8.969
949,20.705278672223308,20.705278672223308
950,54.354218361602186,54.354218361602186
951,27.026999999999997,28.060666666666663
952,50.5135,52.48916666666667
953,58.080999999999996,58.99333333333333
